transaction_id,merchant_id,transaction_timestamp,transaction_amount,merchant_avg_amount,merchant_std_amount,hour_of_day,is_weekend,time_since_last_tx_sec,merchant_age_days,is_early_lifecycle_tx,payment_method,merchant_failure_rate_7d
t_26d754b4260e,m_e093912b8d,2024-03-26 00:00:00.0000000,41643.00,40775.758928,23074.6251767926,0,0,86400,26,0,bank,0.000000000000
t_26da2d045e41,m_17043e6f5b,2024-03-17 00:00:00.0000000,40751.00,36119.925531,22510.6917742589,0,1,86400,25,0,card,0.000000000000
t_26daed1919b7,m_7477acaa3d,2024-03-21 00:00:00.0000000,63080.00,47160.083333,23910.8426704319,0,0,172800,41,0,card,0.000000000000
t_26de57a55b08,m_d057b239bc,2024-04-27 00:00:00.0000000,12771.00,40548.317460,21644.535971797,0,1,0,102,0,ussd,0.000000000000
t_26e0cb10918f,m_02f4599a40,2024-06-17 00:00:00.0000000,65884.00,40254.109979,22640.719827746,0,0,86400,164,0,bank,0.000000000000
t_26e53c78e219,m_d2864589de,2024-08-10 00:00:00.0000000,29967.00,41319.900990,22784.1370903113,0,1,86400,182,0,ussd,0.000000000000
t_26e727e13431,m_c741fbba85,2024-03-13 00:00:00.0000000,16213.00,40878.302469,23147.3054096545,0,0,86400,36,0,card,0.000000000000
t_26ec0e92a2d1,m_570ff787b5,2024-04-28 00:00:00.0000000,20223.00,40998.000000,23498.0985032668,0,1,86400,100,0,ussd,0.000000000000
t_26ec838a90f2,m_66e80bba52,2024-06-25 00:00:00.0000000,75654.00,39653.072243,22096.3990401278,0,0,86400,164,0,card,0.000000000000
t_26ed52cc2c2b,m_1169f936bb,2024-03-09 00:00:00.0000000,33131.00,42257.075000,22318.5444677484,0,1,0,16,0,bank,0.000000000000
t_26edf47fd548,m_a65d049a77,2024-04-20 00:00:00.0000000,57313.00,41228.620087,23564.5728265923,0,1,0,70,0,ussd,0.000000000000
t_26f0818cd5f0,m_7f7d8e35d9,2024-04-13 00:00:00.0000000,62052.00,45256.117187,24006.6943408528,0,1,86400,74,0,ussd,0.000000000000
t_26f63ee7c38f,m_0f9baa1676,2024-04-24 00:00:00.0000000,58067.00,42319.967914,23075.1798103186,0,0,0,89,0,bank,0.000000000000
t_26f95692c252,m_63f3a7cfaa,2024-05-20 00:00:00.0000000,42642.00,41912.507692,22346.7600378528,0,0,0,140,0,card,0.000000000000
t_26f96312fcaa,m_63f3a7cfaa,2024-04-10 00:00:00.0000000,37697.00,41912.507692,22346.7600378528,0,0,86400,100,0,ussd,0.000000000000
t_26feba4e92a6,m_1382df1f71,2024-03-19 00:00:00.0000000,58816.00,45087.366666,25422.7711429155,0,0,86400,43,0,card,0.000000000000
t_270271ec2247,m_66e80bba52,2024-05-24 00:00:00.0000000,9782.00,39653.072243,22096.3990401278,0,0,0,132,0,bank,0.000000000000
t_27040fe84d17,m_29ca273889,2024-05-01 00:00:00.0000000,11559.00,41348.680952,21345.124884328,0,0,86400,93,0,bank,0.000000000000
t_2706aaf0e88c,m_c00e07a77b,2024-05-04 00:00:00.0000000,14463.00,39616.307692,25081.5570365262,0,1,86400,97,0,ussd,0.000000000000
t_270939213147,m_16589a1b00,2024-06-07 00:00:00.0000000,36030.00,42841.428571,21072.5242818882,0,0,86400,103,0,card,0.000000000000
t_270c8b1a3a26,m_aa052e5b6f,2024-03-11 00:00:00.0000000,17133.00,38837.712328,22825.380314149,0,0,0,69,0,bank,0.000000000000
t_270e3c2e077e,m_dc7fb105b3,2024-02-28 00:00:00.0000000,8958.00,37590.774193,25698.3857206501,0,0,0,27,0,bank,0.000000000000
t_270f10ebc908,m_81efeda3e4,2024-06-24 00:00:00.0000000,62123.00,41660.933579,22999.9546703905,0,0,0,151,0,card,0.000000000000
t_270f4d9115f3,m_1a2b51f33c,2024-06-11 00:00:00.0000000,42079.00,41227.583011,22729.2990408297,0,0,86400,147,0,ussd,0.000000000000
t_271073c6ac50,m_16589a1b00,2024-04-06 00:00:00.0000000,26315.00,42841.428571,21072.5242818882,0,1,172800,41,0,ussd,0.000000000000
t_27107924cef1,m_f5bff98523,2024-05-10 00:00:00.0000000,47369.00,39295.837209,21580.3418469369,0,0,0,85,0,card,0.000000000000
t_2717d5e6ad57,m_842c3a84a3,2024-03-27 00:00:00.0000000,72192.00,39871.222222,24554.3034106463,0,0,86400,85,0,ussd,0.000000000000
t_27185a501430,m_b824b200b5,2024-03-01 00:00:00.0000000,44598.00,39045.815217,23423.0617211767,0,0,0,22,0,ussd,0.000000000000
t_271d26b3c3cd,m_9934f53be6,2024-06-17 00:00:00.0000000,58786.00,44262.259475,22762.8780152629,0,0,86400,143,0,bank,0.000000000000
t_271eb0e6a037,m_045d08bf26,2024-03-05 00:00:00.0000000,29213.00,38369.122448,22526.8540400998,0,0,86400,28,0,card,0.000000000000
t_2722918e0ead,m_292333b8ef,2024-03-19 00:00:00.0000000,75648.00,41191.904761,26154.3849094273,0,0,86400,20,0,card,0.000000000000
t_27283aa2e16f,m_4a698d8b4c,2024-04-13 00:00:00.0000000,9549.00,41062.515625,22199.3855362875,0,1,86400,98,0,card,0.000000000000
t_272b9a4e5141,m_17210dcac4,2024-03-11 00:00:00.0000000,62681.00,39008.690322,23308.4411265025,0,0,0,16,0,bank,0.000000000000
t_273145c4bc87,m_a44445d690,2024-04-08 00:00:00.0000000,50531.00,45900.750000,20334.9904946294,0,0,86400,80,0,card,0.000000000000
t_27354cda3d18,m_f6132644ff,2024-03-07 00:00:00.0000000,37486.00,41815.100000,22412.7524104418,0,0,86400,17,0,ussd,0.000000000000
t_273673154b4f,m_72932eece9,2024-03-25 00:00:00.0000000,27572.00,38692.464285,20730.2630619315,0,0,518400,82,0,bank,0.000000000000
t_2737606ede83,m_14591d2f1b,2024-03-02 00:00:00.0000000,8777.00,39473.800000,23361.3703721906,0,1,172800,37,0,card,0.000000000000
t_273b3d31fde8,m_e40d65ded4,2024-07-16 00:00:00.0000000,48710.00,40606.832861,23824.5639280384,0,0,0,150,0,card,0.000000000000
t_273b836a487f,m_b953dac151,2024-04-10 00:00:00.0000000,45372.00,42771.914728,21872.5079373453,0,0,0,42,0,ussd,0.000000000000
t_2740e207591b,m_c00e07a77b,2024-02-10 00:00:00.0000000,61380.00,39616.307692,25081.5570365262,0,1,NULL,13,1,bank,0.000000000000
t_2741840c722d,m_63f3a7cfaa,2024-04-01 00:00:00.0000000,21475.00,41912.507692,22346.7600378528,0,0,86400,91,0,card,0.000000000000
t_27419bf655c3,m_677a0b5879,2024-04-05 00:00:00.0000000,9405.00,37068.625000,22059.0782054762,0,0,0,69,0,ussd,0.000000000000
t_274d86120ec3,m_edfe8aac84,2024-10-02 00:00:00.0000000,54904.00,41038.465447,24053.4250526313,0,0,0,262,0,bank,0.000000000000
t_275106bc7e88,m_3a67f3c3c3,2024-05-11 00:00:00.0000000,71975.00,42172.390243,23743.8312271609,0,1,259200,91,0,ussd,0.000000000000
t_2757554bccf3,m_2fc28d4a6b,2024-03-19 00:00:00.0000000,62561.00,37720.414285,23579.7692681443,0,0,86400,50,0,ussd,0.000000000000
t_2758182472c6,m_1a2b51f33c,2024-03-21 00:00:00.0000000,71318.00,41227.583011,22729.2990408297,0,0,86400,65,0,bank,0.000000000000
t_276e76a1df27,m_16589a1b00,2024-03-21 00:00:00.0000000,40568.00,42841.428571,21072.5242818882,0,0,345600,25,0,card,0.000000000000
t_27703bc305e9,m_e2458d1cb3,2024-04-23 00:00:00.0000000,51514.00,41751.947368,23088.3606150165,0,0,86400,94,0,ussd,0.000000000000
t_2773345e2247,m_f969e9850d,2024-04-01 00:00:00.0000000,36889.00,38498.351851,22714.6815276614,0,0,0,83,0,bank,0.000000000000
t_27745063baec,m_6410c62ac0,2024-05-22 00:00:00.0000000,50639.00,43693.789473,21657.2365537173,0,0,172800,125,0,card,0.000000000000
t_2774c581bc48,m_8a19a2f57a,2024-03-05 00:00:00.0000000,13244.00,34467.647058,20516.4403160648,0,0,86400,50,0,ussd,0.000000000000
t_2774c722d499,m_7f7d8e35d9,2024-07-09 00:00:00.0000000,16903.00,45256.117187,24006.6943408528,0,0,86400,161,0,ussd,0.000000000000
t_277b93859b44,m_1a2b51f33c,2024-06-06 00:00:00.0000000,7494.00,41227.583011,22729.2990408297,0,0,86400,142,0,card,0.000000000000
t_27825d9c2ef8,m_02f4599a40,2024-09-12 00:00:00.0000000,19331.00,40254.109979,22640.719827746,0,0,0,251,0,card,0.000000000000
t_278b8f5be4ef,m_9934f53be6,2024-06-03 00:00:00.0000000,69475.00,44262.259475,22762.8780152629,0,0,86400,129,0,ussd,0.000000000000
t_278e99fd004a,m_3372dbb15a,2024-05-25 00:00:00.0000000,36195.00,44160.267857,21004.0108312597,0,1,86400,92,0,card,0.000000000000
t_278f5b39c4bb,m_65c3e0b150,2024-03-12 00:00:00.0000000,54979.00,39853.985294,22977.8345882286,0,0,86400,25,0,card,0.000000000000
t_2791c1524cc1,m_7faa403cea,2024-03-05 00:00:00.0000000,65727.00,40634.025316,21198.7655318953,0,0,86400,41,0,bank,0.000000000000
t_27971f8d1fe3,m_65c3e0b150,2024-05-14 00:00:00.0000000,21930.00,39853.985294,22977.8345882286,0,0,86400,88,0,bank,0.000000000000
t_279a01a2a839,m_c629cab247,2024-08-06 00:00:00.0000000,41648.00,40352.262135,23938.9633659951,0,0,86400,164,0,card,0.000000000000
t_279dc0ed2dc3,m_e40d65ded4,2024-04-24 00:00:00.0000000,76051.00,40606.832861,23824.5639280384,0,0,86400,67,0,card,0.000000000000
t_279f0b1053f7,m_66e80bba52,2024-03-20 00:00:00.0000000,73626.00,39653.072243,22096.3990401278,0,0,0,67,0,card,0.000000000000
t_27a65ac36b23,m_b3b2c91d06,2024-03-01 00:00:00.0000000,29400.00,42289.549019,21253.537349204,0,0,86400,31,0,bank,0.000000000000
t_27a6846d7179,m_d057b239bc,2024-03-28 00:00:00.0000000,41433.00,40548.317460,21644.535971797,0,0,86400,72,0,bank,0.000000000000
t_27a68bb7f2b1,m_8ae2078642,2024-04-02 00:00:00.0000000,35414.00,43758.251748,21972.184714299,0,0,86400,36,0,ussd,0.000000000000
t_27ada4cd49ac,m_80a272248c,2024-03-13 00:00:00.0000000,31671.00,36406.476190,23011.905397242,0,0,86400,15,0,ussd,0.000000000000
t_27af23a23f09,m_c741fbba85,2024-05-20 00:00:00.0000000,77494.00,40878.302469,23147.3054096545,0,0,86400,104,0,ussd,0.000000000000
t_27b4713ffd75,m_7b0b332148,2024-03-31 00:00:00.0000000,69957.00,44626.854166,20478.0035107622,0,1,86400,52,0,card,0.000000000000
t_27be229d1590,m_771d35c6c7,2024-03-02 00:00:00.0000000,30014.00,40719.277777,22092.656982929,0,1,0,28,0,bank,0.000000000000
t_27c0f5adcd87,m_c0ddf20c04,2024-05-18 00:00:00.0000000,51990.00,43375.701657,21527.8002545403,0,1,86400,93,0,bank,0.000000000000
t_27c6103c3f42,m_614788b43e,2024-03-17 00:00:00.0000000,72893.00,41021.012048,22551.3381364334,0,1,86400,46,0,bank,0.000000000000
t_27cc160d5bf0,m_17043e6f5b,2024-03-24 00:00:00.0000000,4537.00,36119.925531,22510.6917742589,0,1,0,32,0,ussd,0.000000000000
t_27cfe2e2a002,m_0f9baa1676,2024-03-06 00:00:00.0000000,65409.00,42319.967914,23075.1798103186,0,0,86400,40,0,ussd,0.000000000000
t_27d0504e619a,m_65c3e0b150,2024-09-10 00:00:00.0000000,30562.00,39853.985294,22977.8345882286,0,0,0,207,0,bank,0.000000000000
t_27d190bc5254,m_a4de45f48a,2024-04-26 00:00:00.0000000,72691.00,40946.105527,21973.9599499669,0,0,86400,58,0,ussd,0.000000000000
t_27d1faf897fc,m_64355aa980,2024-02-28 00:00:00.0000000,2255.00,37760.733333,26386.6365243217,0,0,NULL,-1,1,card,0.000000000000
t_27db6280321c,m_f327d9e7df,2024-03-04 00:00:00.0000000,8674.00,40876.052631,22675.1041313689,0,0,86400,9,1,card,0.000000000000
t_27e4ae0dc453,m_7b4d7a2894,2024-03-06 00:00:00.0000000,21187.00,42859.812182,22761.5701632418,0,0,86400,16,0,ussd,0.000000000000
t_27e5b91e4f55,m_0a33294aa4,2024-05-11 00:00:00.0000000,16028.00,35012.595121,22136.3511536792,0,1,0,93,0,bank,0.000000000000
t_27e89132be57,m_65c3e0b150,2024-08-17 00:00:00.0000000,41879.00,39853.985294,22977.8345882286,0,1,86400,183,0,ussd,0.000000000000
t_27ee2ea64e97,m_0a33294aa4,2024-04-29 00:00:00.0000000,62750.00,35012.595121,22136.3511536792,0,0,0,81,0,bank,0.000000000000
t_27ef407aa6be,m_a4de45f48a,2024-02-29 00:00:00.0000000,11062.00,40946.105527,21973.9599499669,0,0,86400,1,1,bank,0.000000000000
t_27f05c221bdf,m_c0ddf20c04,2024-04-24 00:00:00.0000000,40674.00,43375.701657,21527.8002545403,0,0,86400,69,0,card,0.000000000000
t_27f2304dac25,m_dcc3f47e35,2024-02-28 00:00:00.0000000,4109.00,43802.297872,23827.1714598882,0,0,NULL,3,1,card,0.000000000000
t_27f31f276bde,m_feea22267a,2024-03-18 00:00:00.0000000,42163.00,40254.790322,21099.4106887925,0,0,0,29,0,card,0.000000000000
t_27fd9b239db7,m_aef8f92b52,2024-03-30 00:00:00.0000000,57755.00,40039.271317,22582.2889194137,0,1,0,41,0,card,0.000000000000
t_27ff7a210be8,m_b6c5ec39ef,2024-03-10 00:00:00.0000000,60480.00,44586.111111,24133.7076937165,0,1,86400,52,0,ussd,0.000000000000
t_2805cbe6358b,m_842c3a84a3,2024-03-18 00:00:00.0000000,18608.00,39871.222222,24554.3034106463,0,0,86400,76,0,ussd,0.000000000000
t_2805f8229b90,m_23584e377a,2024-03-30 00:00:00.0000000,54934.00,41197.000000,26715.8092504998,0,1,259200,41,0,ussd,0.000000000000
t_280602b94727,m_2988f6eef7,2024-03-01 00:00:00.0000000,5984.00,47453.758620,26605.6057877379,0,0,NULL,1,1,ussd,0.000000000000
t_2809e6e74f15,m_a0ecbb09ce,2024-08-16 00:00:00.0000000,64957.00,43762.011111,23730.0233892859,0,0,259200,196,0,ussd,0.000000000000
t_280d5018d7dc,m_b3b2c91d06,2024-02-29 00:00:00.0000000,69024.00,42289.549019,21253.537349204,0,0,0,30,0,ussd,0.000000000000
t_2811dfd9165f,m_edfe8aac84,2024-07-26 00:00:00.0000000,41348.00,41038.465447,24053.4250526313,0,0,86400,194,0,bank,0.000000000000
t_281896d5e918,m_1521b5045d,2024-06-25 00:00:00.0000000,12828.00,34446.720588,23559.2488767614,0,0,172800,173,0,card,0.000000000000
t_28198d138a95,m_afc8dce618,2024-02-29 00:00:00.0000000,79064.00,43478.000000,22450.0519534875,0,0,NULL,2,1,bank,0.000000000000
t_2819c1c20bf0,m_16e1660a09,2024-08-18 00:00:00.0000000,18985.00,44959.920000,23073.9943863872,0,1,86400,184,0,ussd,0.000000000000
t_281e0df65288,m_28a4e23781,2024-05-15 00:00:00.0000000,58882.00,40498.339285,24309.3261222757,0,0,172800,115,0,ussd,0.000000000000
t_2829f90cf9fe,m_5e7799257d,2024-04-04 00:00:00.0000000,3112.00,37199.616161,23875.5740718276,0,0,86400,67,0,bank,0.000000000000
t_282f06fecf40,m_0f9baa1676,2024-04-17 00:00:00.0000000,58364.00,42319.967914,23075.1798103186,0,0,0,82,0,card,0.000000000000
t_28303a084ba9,m_1382df1f71,2024-03-15 00:00:00.0000000,50718.00,45087.366666,25422.7711429155,0,0,345600,39,0,ussd,0.000000000000
t_28358943d243,m_81efeda3e4,2024-03-15 00:00:00.0000000,3178.00,41660.933579,22999.9546703905,0,0,0,50,0,ussd,0.000000000000
t_28389fefb6d5,m_184699b8c1,2024-05-08 00:00:00.0000000,20288.00,41042.231182,23998.4317941548,0,0,0,96,0,bank,0.000000000000
t_283ba319a3f0,m_aef8f92b52,2024-03-21 00:00:00.0000000,46699.00,40039.271317,22582.2889194137,0,0,86400,32,0,ussd,0.000000000000
t_283bb7b2660d,m_28a4e23781,2024-05-23 00:00:00.0000000,59169.00,40498.339285,24309.3261222757,0,0,172800,123,0,ussd,0.000000000000
t_2841abe21f0e,m_17043e6f5b,2024-03-10 00:00:00.0000000,43347.00,36119.925531,22510.6917742589,0,1,0,18,0,card,0.000000000000
t_2842403e611a,m_edfe8aac84,2024-09-02 00:00:00.0000000,5741.00,41038.465447,24053.4250526313,0,0,86400,232,0,bank,0.000000000000
t_2842d5319f5c,m_23584e377a,2024-03-24 00:00:00.0000000,75471.00,41197.000000,26715.8092504998,0,1,86400,35,0,ussd,0.000000000000
t_284667a759ca,m_1169f936bb,2024-03-20 00:00:00.0000000,29045.00,42257.075000,22318.5444677484,0,0,86400,27,0,bank,0.000000000000
t_2847d2f6e21a,m_c116ceb88d,2024-03-07 00:00:00.0000000,23465.00,36656.133333,23708.5834994919,0,0,172800,28,0,bank,0.000000000000
t_284caa9eca39,m_2fc28d4a6b,2024-04-02 00:00:00.0000000,59654.00,37720.414285,23579.7692681443,0,0,0,64,0,card,0.000000000000
t_284ceb58bb5a,m_ced3fdd40f,2024-02-14 00:00:00.0000000,28414.00,43062.627906,23301.9701803693,0,0,NULL,12,1,ussd,0.000000000000
t_284e76aa02ad,m_a4de45f48a,2024-04-01 00:00:00.0000000,21285.00,40946.105527,21973.9599499669,0,0,0,33,0,bank,0.000000000000
t_284fd9154bbe,m_1c52d68aa6,2024-04-13 00:00:00.0000000,70413.00,41872.268518,22363.6885425077,0,1,0,46,0,card,0.000000000000
t_2850682632de,m_f327d9e7df,2024-03-29 00:00:00.0000000,26729.00,40876.052631,22675.1041313689,0,0,0,34,0,ussd,0.000000000000
t_285329199690,m_1ac3590983,2024-03-21 00:00:00.0000000,31224.00,51357.812500,21644.7109111941,0,0,86400,42,0,card,0.000000000000
t_28557086b0cf,m_653a1a8a3d,2024-04-06 00:00:00.0000000,37812.00,44601.205882,19787.2804304967,0,1,86400,76,0,card,0.000000000000
t_285732f8d7fe,m_b0ba9a23c9,2024-03-09 00:00:00.0000000,18006.00,37798.707317,21555.5864768787,0,1,86400,20,0,bank,0.000000000000
t_285ccc68b3ec,m_c629cab247,2024-06-20 00:00:00.0000000,52203.00,40352.262135,23938.9633659951,0,0,86400,117,0,bank,0.000000000000
t_2861dc97c472,m_81efeda3e4,2024-04-22 00:00:00.0000000,57099.00,41660.933579,22999.9546703905,0,0,0,88,0,bank,0.000000000000
t_28630a96f4bc,m_7f7d8e35d9,2024-07-11 00:00:00.0000000,63631.00,45256.117187,24006.6943408528,0,0,86400,163,0,ussd,0.000000000000
t_28665de7e944,m_edfe8aac84,2024-07-12 00:00:00.0000000,61991.00,41038.465447,24053.4250526313,0,0,86400,180,0,card,0.000000000000
t_2866dbe00ac7,m_aef8f92b52,2024-03-12 00:00:00.0000000,55822.00,40039.271317,22582.2889194137,0,0,86400,23,0,bank,0.000000000000
t_2867af38740b,m_e1eb58cc69,2024-05-03 00:00:00.0000000,61754.00,41221.044444,22926.8646609125,0,0,172800,66,0,bank,0.000000000000
t_2867dce380cb,m_a0ecbb09ce,2024-05-02 00:00:00.0000000,51314.00,43762.011111,23730.0233892859,0,0,259200,90,0,bank,0.000000000000
t_2872aa3ebe0f,m_8ae2078642,2024-04-30 00:00:00.0000000,22108.00,43758.251748,21972.184714299,0,0,86400,64,0,card,0.000000000000
t_2872ad4b0f04,m_06e4d0ee44,2024-03-01 00:00:00.0000000,45567.00,43448.485106,23007.763915232,0,0,86400,49,0,card,0.000000000000
t_2873a78fabc1,m_81efeda3e4,2024-05-12 00:00:00.0000000,66177.00,41660.933579,22999.9546703905,0,1,0,108,0,bank,0.000000000000
t_287646be406e,m_4a698d8b4c,2024-04-22 00:00:00.0000000,6838.00,41062.515625,22199.3855362875,0,0,0,107,0,ussd,0.000000000000
t_28783a241ad8,m_17043e6f5b,2024-03-03 00:00:00.0000000,71518.00,36119.925531,22510.6917742589,0,1,0,11,1,card,0.000000000000
t_287e8be004f1,m_184699b8c1,2024-04-15 00:00:00.0000000,15138.00,41042.231182,23998.4317941548,0,0,0,73,0,ussd,0.000000000000
t_287f433fd2a2,m_28a4e23781,2024-03-24 00:00:00.0000000,76637.00,40498.339285,24309.3261222757,0,1,86400,63,0,bank,0.000000000000
t_2883aa3a6261,m_d7206fb2c2,2024-05-25 00:00:00.0000000,27864.00,42145.469565,21837.6743573801,0,1,172800,115,0,ussd,0.000000000000
t_28847c06ae5e,m_5817aa64f6,2024-04-09 00:00:00.0000000,23556.00,39653.935483,23519.1385585518,0,0,0,61,0,bank,0.000000000000
t_28854bba09c2,m_f6132644ff,2024-03-20 00:00:00.0000000,14505.00,41815.100000,22412.7524104418,0,0,0,30,0,ussd,0.000000000000
t_288682bb97ca,m_aef8f92b52,2024-03-23 00:00:00.0000000,18486.00,40039.271317,22582.2889194137,0,1,0,34,0,card,0.000000000000
t_288ddd1f56eb,m_40f0ac96eb,2024-03-25 00:00:00.0000000,55160.00,43517.903614,21017.581049239,0,0,86400,62,0,card,0.000000000000
t_2893243faf74,m_73d8b36703,2024-07-30 00:00:00.0000000,73746.00,40423.271739,22816.9478499882,0,0,172800,203,0,card,0.000000000000
t_289688894bdb,m_29ca273889,2024-04-14 00:00:00.0000000,36738.00,41348.680952,21345.124884328,0,1,86400,76,0,bank,0.000000000000
t_289dbae2aebd,m_677a0b5879,2024-03-25 00:00:00.0000000,67084.00,37068.625000,22059.0782054762,0,0,86400,58,0,ussd,0.000000000000
t_28a90ee5ec38,m_50be243ae4,2024-03-01 00:00:00.0000000,74053.00,50969.666666,27662.2025996967,0,0,86400,27,0,ussd,0.000000000000
t_28b086c60602,m_8ae2078642,2024-04-15 00:00:00.0000000,51629.00,43758.251748,21972.184714299,0,0,0,49,0,ussd,0.000000000000
t_28b50df34d0d,m_43e41877e5,2024-04-18 00:00:00.0000000,28119.00,37452.388888,21166.4746865706,0,0,172800,100,0,card,0.000000000000
t_28b6a1120b1d,m_8072e002cd,2024-05-07 00:00:00.0000000,39843.00,43233.148148,20258.0938433584,0,0,259200,116,0,ussd,0.000000000000
t_28b823dfec0b,m_66e80bba52,2024-07-07 00:00:00.0000000,29462.00,39653.072243,22096.3990401278,0,1,86400,176,0,bank,0.000000000000
t_28bc70972533,m_aef8f92b52,2024-03-18 00:00:00.0000000,15280.00,40039.271317,22582.2889194137,0,0,86400,29,0,bank,0.000000000000
t_28be3486ab28,m_c00e07a77b,2024-04-19 00:00:00.0000000,45921.00,39616.307692,25081.5570365262,0,0,172800,82,0,ussd,0.000000000000
t_28c03e5b10d1,m_8450ac37b4,2024-03-20 00:00:00.0000000,9184.00,43374.588235,24654.9614886564,0,0,172800,22,0,ussd,0.000000000000
t_28c0ad911fb2,m_c741fbba85,2024-05-03 00:00:00.0000000,48664.00,40878.302469,23147.3054096545,0,0,0,87,0,bank,0.000000000000
t_28c31291d6a6,m_4bc66994d6,2024-05-14 00:00:00.0000000,23707.00,41737.125000,22116.4753892571,0,0,86400,84,0,ussd,0.000000000000
t_28c6d4e5209d,m_4cb0ef01fc,2024-03-17 00:00:00.0000000,78598.00,42477.980769,21771.0774180057,0,1,86400,51,0,bank,0.000000000000
t_28cbb9d2a8eb,m_66d24572cc,2024-06-27 00:00:00.0000000,68856.00,41352.662116,23324.7117931033,0,0,86400,165,0,ussd,0.000000000000
t_28cca72a8aba,m_dda63e3c5d,2024-03-30 00:00:00.0000000,59615.00,38607.095652,22064.4941732719,0,1,86400,54,0,card,0.000000000000
t_28cdd025533a,m_653a1a8a3d,2024-03-02 00:00:00.0000000,65828.00,44601.205882,19787.2804304967,0,1,172800,41,0,card,0.000000000000
t_28ce0d24182f,m_02f4599a40,2024-09-18 00:00:00.0000000,55046.00,40254.109979,22640.719827746,0,0,86400,257,0,ussd,0.000000000000
t_28cf03d3dec2,m_0cd31d704f,2024-08-16 00:00:00.0000000,15398.00,40763.528846,23133.5930175594,0,0,172800,195,0,card,0.000000000000
t_28d4e8be7fdb,m_7b0b332148,2024-04-11 00:00:00.0000000,30859.00,44626.854166,20478.0035107622,0,0,86400,63,0,ussd,0.000000000000
t_28dbe4ff4404,m_66e80bba52,2024-06-16 00:00:00.0000000,7454.00,39653.072243,22096.3990401278,0,1,0,155,0,card,0.000000000000
t_28e014da93da,m_7f89edd5d5,2024-03-07 00:00:00.0000000,20674.00,41501.178571,21055.9594151598,0,0,0,58,0,card,0.000000000000
t_28e2eab9e33d,m_250c87aa54,2024-03-09 00:00:00.0000000,69413.00,46399.176470,19956.2433753052,0,1,345600,23,0,bank,0.000000000000
t_28e8e8a75fc0,m_66e80bba52,2024-03-26 00:00:00.0000000,30594.00,39653.072243,22096.3990401278,0,0,86400,73,0,card,0.000000000000
t_28ecd83c857a,m_1ceb4d525d,2024-03-05 00:00:00.0000000,48404.00,39124.222222,25184.9969380828,0,0,172800,34,0,ussd,0.000000000000
t_28ee1a0d69e1,m_23c3c28070,2024-03-27 00:00:00.0000000,32269.00,40759.809248,22188.4157863681,0,0,0,46,0,bank,0.000000000000
t_28f1f09ba9e8,m_a65d049a77,2024-05-12 00:00:00.0000000,42429.00,41228.620087,23564.5728265923,0,1,86400,92,0,ussd,0.000000000000
t_28f246159d0d,m_045d08bf26,2024-06-05 00:00:00.0000000,44435.00,38369.122448,22526.8540400998,0,0,86400,120,0,bank,0.000000000000
t_28f29dce102e,m_aef8f92b52,2024-04-30 00:00:00.0000000,31676.00,40039.271317,22582.2889194137,0,0,0,72,0,bank,0.000000000000
t_28f9ab19ac96,m_9432f62506,2024-04-28 00:00:00.0000000,72375.00,41670.214285,20493.8661513881,0,1,86400,99,0,ussd,0.000000000000
t_28faddabbb52,m_1521b5045d,2024-06-13 00:00:00.0000000,17577.00,34446.720588,23559.2488767614,0,0,86400,161,0,ussd,0.000000000000
